Integer,Index
20.857538509831166,216
20.86448862578061,217
20.870402483987178,218
20.87660743547186,219
20.914094398589427,220
20.919406378410734,221
20.974939287797675,222
21.02361540727781,223
21.052790214126627,224
21.10188789966274,225
21.11877197384626,226
21.143578039604733,227
21.155395515615204,228
21.173576894776858,229
21.188926040302803,230
21.20440981477599,231
21.21891948697526,232
21.2235354079838,233
21.272556759944557,234
21.28642159547875,235
21.289642072117005,236
21.292443908739333,237
21.3340768033613,238
21.34230487167507,239
21.347177255114815,240
21.377396136198715,241
21.386279429724958,242
21.395671259472092,243
21.420883560715943,244
21.448413813959863,245
21.493386625759985,246
21.49619880647598,247
21.52312247011391,248
21.523369365395173,249
21.524461002411158,250
21.539204798027352,251
21.54678467996799,252
21.5778630563932,253
21.594721333983713,254
21.62133978538965,255
21.703919883380376,256
21.742969395493237,257
21.77958747997104,258
21.796325447706515,259
21.82823829833761,260
21.84269699800572,261
21.843022710152084,262
21.887274852105204,263
21.992857405787355,264
22.005001944586763,265
22.038538980942693,266
22.043757543871873,267
22.05389151783044,268
22.08975505457893,269
22.090892376532675,270
22.108242986659615,271
22.11214879585067,272
22.123986051371038,273
22.142333005918623,274
22.1590686827131,275
22.159957017221824,276
22.192732280267396,277
22.198173392173434,278
22.20170722253539,279
22.202373371062176,280
22.2927092749838,281
22.304548651691597,282
22.309965851244733,283
22.370804130204103,284
22.37673226770439,285
22.393892859293548,286
22.406469708220428,287
22.427728087606106,288
22.44658509143997,289
22.456387268050403,290
22.47181845644055,291
22.52074629879182,292
22.526360506320206,293
22.527967780568012,294
22.543932878919794,295
22.577305555875963,296
22.598578327040183,297
22.61587007220851,298
22.623668133588076,299
22.6544824091309,300
22.73889527057312,301
22.750505040534314,302
22.750731427072168,303
22.750786520235902,304
22.776672759389104,305
22.793096061848534,306
22.79629112942088,307
22.79854150450816,308
22.805919104366744,309
22.808627485502555,310
22.86260883343003,311
22.90600029942225,312
22.926776478533213,313
22.981447398818293,314
23.018883370417324,315
23.022241728955418,316
23.024545890700963,317
23.05978357766209,318
23.113106890820788,319
23.113639975213612,320
23.121571828542795,321
23.133057265323895,322
23.137504661183822,323
23.15163798820218,324
23.15391309845691,325
23.17389422127554,326
23.181230124188033,327
23.206898480977372,328
23.209389881360718,329
23.220719468293865,330
23.238911272581113,331
23.248039080681135,332
23.251604758714507,333
23.279192384471905,334
23.29147507445035,335
23.29403491259819,336
23.29685273822485,337
23.310050783554075,338
23.32813410659603,339
23.3418113476978,340
23.345343093529245,341
23.412252084650156,342
23.412769795990247,343
23.42749689157164,344
23.490136570735842,345
23.523235387388265,346
23.530877677278546,347
23.57369811696778,348
23.615202110114264,349
23.6364818694783,350
23.67314964178693,351
23.674956597060675,352
23.678502430187823,353
23.71324021235935,354
23.714915508194576,355
23.716627760050887,356
23.726131209429187,357
23.74635955083919,358
23.7719770698769,359
23.773199796288143,360
23.7957105696433,361
23.807197514882915,362
23.820456473902446,363
23.82063082334207,364
23.841959300298612,365
23.851837923768997,366
23.8654218727491,367
23.875049770063953,368
23.92071853583774,369
23.93366037570589,370
23.95054400072565,371
23.96343148912428,372
23.96389660734517,373
23.98135290337842,374
23.98878605666599,375
24.008562880642298,376
24.01707173281788,377
24.018595465972993,378
24.023063598898993,379
24.0341868234346,380
24.04799206286547,381
24.05359027299593,382
24.071922165945992,383
24.07254005426371,384
24.073434545688105,385
24.075229226107716,386
24.076482242010893,387
24.07763540335974,388
24.11715709138345,389
24.18694642518173,390
24.19173361758496,391
24.20986825102376,392
24.226710293263476,393
24.22906036479088,394
24.24060408601181,395
24.259448150800615,396
24.276677990482575,397
24.283902323569727,398
24.292473005509937,399
24.2995794560124,400
24.30417376582232,401
24.312078983728835,402
24.314542387876934,403
24.325760975891235,404
24.34360183179807,405
24.352214872387716,406
24.375334792059792,407
24.38283228528378,408
24.387179756153483,409
24.39718339603061,410
24.410216498271126,411
24.414006589206846,412
24.422729230804524,413
24.439934322033217,414
24.478837523260328,415
24.49748872544212,416
24.508387609555875,417
24.519411255117188,418
24.524476897690334,419
24.53909495749934,420
24.558403819084962,421
24.565821439289458,422
24.6335757880634,423
24.660290982046366,424
24.663367457223316,425
24.697802935371342,426
24.713939212296403,427
24.725647367753613,428
24.750612464054996,429
24.758475871489402,430
24.779930181085486,431
24.794066679286363,432
24.80926687487783,433
24.8177869804186,434
24.82923676997121,435
24.84316292634429,436
24.858286581672115,437
24.860892540814078,438
24.871041467843973,439
24.87808252098179,440
24.879297788895737,441
24.905862597435412,442
24.907304009703044,443
24.910181394485246,444
24.92626358412779,445
24.932316840194044,446
24.945574639993232,447
24.945593603266044,448
24.99605201272899,449
25.01224422059544,450
25.01457344231616,451
25.019307639096095,452
25.020934837254003,453
25.054743138259223,454
25.08430146417344,455
25.122209040399337,456
25.143801244454263,457
25.15458835421858,458
25.173600738764858,459
25.177506806856112,460
25.181708725292893,461
25.22403592043941,462
25.227758059805396,463
25.259790111886566,464
25.26092272674994,465
25.260956799045548,466
25.289139442495056,467
25.29263682948338,468
25.329542928010135,469
25.33451410430531,470
25.386585670785685,471
25.399998241080947,472
25.44265621751978,473
25.461428780047175,474
25.463917915765858,475
25.46451761160405,476
25.470390609175315,477
25.472401861931363,478
25.4763044180162,479
25.49336044452398,480
25.517885716991426,481
25.52141792442357,482
25.542458397307023,483
25.54405190686687,484
25.54639650496786,485
25.568791047953717,486
25.588116208344395,487
25.654744900455096,488
25.67427089048604,489
25.676706409721724,490
25.679019479235254,491
25.681724432714052,492
25.683813393253637,493
25.687540975102806,494
25.726642984172994,495
25.73052047402297,496
25.734215905925073,497
25.74213294455899,498
25.75044298615905,499
25.79653797020249,500
25.848344009109553,501
25.875720822038225,502
25.877743769439324,503
25.882565189661356,504
25.885538766798657,505
25.90179872837437,506
25.926039240841263,507
25.927953138582915,508
25.928539894396646,509
25.929780945504003,510
25.931274583429065,511
25.94619506275847,512
25.96266595081405,513
25.966674451502556,514
25.969399174881087,515
25.979534305385773,516
25.98678774306916,517
25.990316913578784,518
26.004340763948967,519
26.044663247302548,520
26.059583178847934,521
26.07675145904269,522
26.076958487432574,523
26.078875882648255,524
26.110994899436836,525
26.127544954911027,526
26.13027432711568,527
26.13314650910471,528
26.13430293535556,529
26.14527013833473,530
26.164564409024532,531
26.17510753642277,532
26.17628904299143,533
26.1874263375486,534
26.216336347422846,535
26.239552127284195,536
26.256930648906835,537
26.258560616965156,538
26.262944519319927,539
26.267250022013407,540
26.306902225593696,541
26.31450373634059,542
26.32399711757197,543
26.332750809306567,544
26.34419045194925,545
26.350328543654463,546
26.350712917636233,547
26.372995561020833,548
26.383053085770285,549
26.38309418603564,550
26.383384481241396,551
26.389577510808788,552
26.40038054633413,553
26.422874589888814,554
26.431892582894342,555
26.43341122501852,556
26.4422288267988,557
26.445149941617068,558
26.4490192821124,559
26.45282547839337,560
26.465735568783458,561
26.469598894327643,562
26.474562287943122,563
26.484352913331765,564
26.506162792343204,565
26.51461276455926,566
26.515118319968018,567
26.547642236453584,568
26.569410093154215,569
26.583965659444576,570
26.600188387050288,571
26.607032860199055,572
26.609848650306827,573
26.614602208039265,574
26.639678517896975,575
26.652238406299386,576
26.659716899091055,577
26.670390979229968,578
26.67060469539057,579
26.687248760985504,580
26.701800711225275,581
26.705261591473654,582
26.708402557663415,583
26.712131745386536,584
26.746486410047346,585
26.765078928904902,586
26.804349047061233,587
26.80470788972446,588
26.805439459245076,589
26.809973204201412,590
26.812168716906683,591
26.820246852876583,592
26.844263664112976,593
26.86649754463978,594
26.88302441121108,595
26.8839266471693,596
26.888070174043268,597
26.88881618154523,598
26.889901167195916,599
26.893215891823125,600
26.89600990376573,601
26.90447605326496,602
26.928476219095906,603
26.930118487354815,604
26.941659195713935,605
26.958998873821223,606
26.96021383495111,607
26.960992593247276,608
26.96756006322483,609
27.01410324556917,610
27.03029787983723,611
27.05900677060461,612
27.064399657633583,613
27.072997969343742,614
27.08048667111015,615
27.08262488421044,616
27.14125463945568,617
27.145619188301886,618
27.149443888229005,619
27.165203623231054,620
27.168782824476462,621
27.18886285242477,622
27.200437051765853,623
27.214347910775043,624
27.22442182826167,625
27.240217617871604,626
27.24796223502732,627
27.257388207839618,628
27.28096637719713,629
27.291532157849325,630
27.292160679455858,631
27.30326890219579,632
27.308654871960254,633
27.34100120340752,634
27.34826289423422,635
27.356850110210317,636
27.357389862932603,637
27.363818086025834,638
27.41778143673448,639
27.426250814436585,640
27.442120649318444,641
27.451350589599897,642
27.453331599872314,643
27.454396662848822,644
27.456160275958815,645
27.456223857403238,646
27.474390178376794,647
27.50624271751397,648
27.506967635892124,649
27.529356958431084,650
27.544783230218304,651
27.57034252255998,652
27.58276052545842,653
27.6100915258644,654
27.614544923361606,655
27.62275112352188,656
27.626352737978355,657
27.635920313385224,658
27.646165164164234,659
27.646221931426233,660
27.667267813980327,661
27.676180986661638,662
27.701043692003907,663
27.71245499210503,664
27.725219353706272,665
27.73648669757179,666
27.75264310195935,667
27.761990466366708,668
27.776125903152607,669
27.777368593066168,670
27.78114687845137,671
27.784476363821398,672
27.790088558314114,673
27.81192312037374,674
27.813904492616167,675
27.830276337441948,676
27.833826678360378,677
27.8340745029401,678
27.834868275233795,679
27.8481811078094,680
27.876180827158546,681
27.88352787122883,682
27.912331199664028,683
27.924511061595474,684
27.93094552836424,685
27.949087905651524,686
27.949516440680455,687
27.959999141156466,688
27.961578626661577,689
27.96644056301679,690
27.978327845346385,691
27.996323983004853,692
28.025954640579606,693
28.038599339780653,694
28.03933931234604,695
28.060066783498435,696
28.06738576578549,697
28.080396744677262,698
28.08400681338023,699
28.08916548868716,700
28.09447210425999,701
28.09557442200427,702
28.09813864374503,703
28.10284318293906,704
28.110934962015367,705
28.122079815180737,706
28.133590727364762,707
28.13471689239581,708
28.155041697804354,709
28.159392428191044,710
28.1763285575211,711
28.186800031775977,712
28.19456431623039,713
28.195181040167594,714
28.199579683134697,715
28.221042468397926,716
28.222108590009224,717
28.230378889260816,718
28.239541216007186,719
28.241246563543584,720
28.244929387599022,721
28.30096073070604,722
28.326267530071895,723
28.33073303396298,724
28.34571172832749,725
28.348193055047435,726
28.35695110949394,727
28.358188359169997,728
28.380063004274746,729
28.39478907330449,730
28.39716188263286,731
28.400628547383867,732
28.408715175520115,733
28.411236689031348,734
28.422710901706875,735
28.4247886893847,736
28.425021553280473,737
28.433053875923626,738
28.434870332770398,739
28.44837903408316,740
28.448877596634667,741
28.46440298018089,742
28.49351329279485,743
28.51129409235966,744
28.513954880015564,745
28.552283326553475,746
28.55397928467846,747
28.556379630372877,748
28.591808621032087,749
28.592416565754263,750
28.594111966122107,751
28.625478066873292,752
28.63367168848751,753
28.654987439338623,754
28.661374277004786,755
28.666160933531295,756
28.688956983618173,757
28.711198387140534,758
28.72029230333258,759
28.7377030443747,760
28.79161311366069,761
28.80522892447338,762
28.80773298286696,763
28.820186570770858,764
28.82410280092851,765
28.82605272376294,766
28.829243826635857,767
28.834727894544734,768
28.85091847409381,769
28.852659315214993,770
28.871326807391043,771
28.871413831386178,772
28.882420463492032,773
28.884644599107375,774
28.90035141624672,775
28.90908196349288,776
28.909812196038907,777
28.91054826251184,778
28.91318130796072,779
28.9323881993854,780
28.942823895734303,781
28.953499112315747,782
28.953982938411457,783
28.990032853701663,784
28.99850219354164,785
29.00919899494888,786
29.031750291321725,787
29.07204583414241,788
29.07402262899789,789
29.080318846149957,790
29.086396923153657,791
29.09085764033437,792
29.110003402397044,793
29.113262651635022,794
29.11665408281292,795
29.12487275964132,796
29.13624627705986,797
29.162866614987905,798
29.168004211379714,799
29.1941516150292,800
29.20300441219076,801
29.219645893870027,802
29.220384182963354,803
29.23842042772996,804
29.2402732267358,805
29.243855439540116,806
29.28648002257669,807
29.299075489667594,808
29.30622944638288,809
29.307427158107416,810
29.312931778957584,811
29.317277807593303,812
29.325921280274173,813
29.347449026776978,814
29.350490047214397,815
29.359427305355055,816
29.3676194338407,817
29.377085342907982,818
29.37769114374228,819
29.414144059649843,820
29.425480459372324,821
29.437656696426142,822
29.449782518203847,823
29.46213660011368,824
29.463099885323665,825
29.470326115025763,826
29.484854029231652,827
29.505052787305257,828
29.517830217702343,829
29.51839316364086,830
29.536352664547334,831
29.543962312186487,832
29.550101187167023,833
29.555644637253494,834
29.559899286831865,835
29.591980171556777,836
29.62607574570169,837
29.656851781426834,838
29.672956755372773,839
29.680199340461602,840
29.69811910914765,841
29.70974801123209,842
29.710138595935753,843
29.719752511781753,844
29.754200103055602,845
29.754835621914317,846
29.757368947799616,847
29.775841857174964,848
29.77869101300323,849
29.782199493672774,850
29.80301728441554,851
29.830698290250982,852
29.842903844107433,853
29.843085647123317,854
29.860529095090023,855
29.87393569802338,856
29.877543525096947,857
29.901983575741124,858
29.90392686421223,859
29.90411098964536,860
29.90953161718231,861
29.935823547843178,862
29.97370615234357,863
29.977434836288825,864
29.985225589343816,865
29.990745579662914,866
29.995200817068486,867
30.00278407480865,868
30.011560171889,869
30.024056910053154,870
30.025926115700805,871
30.031001253028336,872
30.031268604146167,873
30.035363455684916,874
30.048123439318527,875
30.05263917666801,876
30.061783310023657,877
30.06771585262879,878
30.072561782276036,879
30.072638298427055,880
30.074577744191664,881
30.090495480268476,882
30.105665488925997,883
30.111547172986484,884
30.12664757184229,885
30.129923127471983,886
30.133705402466244,887
30.14880274888858,888
30.14901838548827,889
30.167992344695495,890
30.168639619516554,891
30.178216571645315,892
30.19397878137394,893
30.19945064238061,894
30.23581961568743,895
30.236569004190738,896
30.25633389714668,897
30.257629703621895,898
30.26847966649681,899
30.279255225061355,900
30.28707849462869,901
30.29007037135222,902
30.290909435035587,903
30.29101267145001,904
30.309235826268214,905
30.319010465556286,906
30.320511073782146,907
30.365022904372367,908
30.372247198842473,909
30.381726988822628,910
30.38486462924745,911
30.400642803845965,912
30.403032313109357,913
30.416858969265572,914
30.417160301784232,915
30.421954910469633,916
30.431726782462487,917
30.45121909219354,918
30.464031451795265,919
30.464298869842462,920
30.46871039271124,921
30.472443317730725,922
30.491552018171614,923
30.497618642533403,924
30.497694093590326,925
30.503081087334078,926
30.507065951041632,927
30.5087154136229,928
30.51867828664154,929
30.52370948386658,930
30.53087951017757,931
30.534218846278236,932
30.537735266973133,933
30.544987033593234,934
30.545627702605245,935
30.559413973943492,936
30.563102259037507,937
30.568153706071577,938
30.568332031386735,939
30.569495538051626,940
30.579437904475853,941
30.58052005758683,942
30.585178772481125,943
30.604900290370068,944
30.62998414843135,945
30.637271820004127,946
30.639249748424632,947
30.65726141722949,948
30.658910949164472,949
30.674754095029037,950
30.67584423048627,951
30.689568462656524,952
30.69305376009775,953
30.69606353926985,954
30.7161515185042,955
30.71847142946583,956
30.730885553858705,957
30.749465272608653,958
30.751672724485463,959
30.755872717505497,960
30.7580417358285,961
30.76703828179543,962
30.767957803977144,963
30.769699515803268,964
30.769938316034096,965
30.7761953141974,966
30.802197576762577,967
30.802830864191257,968
30.80578267142162,969
30.816694410433655,970
30.826981796906843,971
30.84014715574942,972
30.853559853114724,973
30.877445383060863,974
30.881738142216477,975
30.889264874071067,976
30.900588054488487,977
30.927461863476587,978
30.938074266134276,979
30.93888695084845,980
30.939554103295745,981
30.94120221333008,982
30.94717913474576,983
30.952557173529208,984
30.953928713080156,985
30.957042639633094,986
30.975273134345223,987
30.981308980891864,988
30.988247040698912,989
30.991208086789136,990
31.003180161857287,991
31.028416221046637,992
31.039609197568097,993
31.057283886783758,994
31.058523986541005,995
31.062616536645475,996
31.06335347822007,997
31.073614141964114,998
31.08312566299353,999
31.084717337560146,1000
31.08897601707721,1001
31.094860432025115,1002
31.095115182064685,1003
31.103126876677674,1004
31.103703055582805,1005
31.132998852113566,1006
31.136148374910956,1007
31.14169107251938,1008
31.156294025627474,1009
31.15643425395975,1010
31.192794482046107,1011
31.1963557789034,1012
31.201774541033597,1013
31.245155618212323,1014
31.247808535790835,1015
31.254207334257746,1016
31.26682991573184,1017
31.284211426748296,1018
31.285854533464803,1019
31.29557329132255,1020
31.300851290113645,1021
31.30234412537392,1022
31.30808478491995,1023
31.31168302188149,1024
31.32023528085089,1025
31.32065376671323,1026
31.321622987810294,1027
31.333729492934115,1028
31.333942014178536,1029
31.360665989228952,1030
31.376430336285356,1031
31.38378036012296,1032
31.386116856001568,1033
31.38662817638707,1034
31.394043422424314,1035
31.403620960343964,1036
31.43107527321698,1037
31.436228402341275,1038
31.443020623043118,1039
31.454630549663264,1040
31.467319784420177,1041
31.469442247859885,1042
31.48789666706551,1043
31.491735565240216,1044
31.506071267181294,1045
31.51440023462683,1046
31.516206217328882,1047
31.518069097258802,1048
31.520826593974405,1049
31.524574904738632,1050
31.534239489672274,1051
31.545014853672726,1052
31.553600897497912,1053
31.55709466657766,1054
31.585856520906447,1055
31.590236627443513,1056
31.59252927504861,1057
31.598348599877514,1058
31.599798390696154,1059
31.645305954229435,1060
31.657197752205565,1061
31.6679988260423,1062
31.678070841139625,1063
31.680408330567246,1064
31.69143066124095,1065
31.69166352158203,1066
31.693380972992735,1067
31.693848709350775,1068
31.712496097449147,1069
31.71292550859186,1070
31.713066192227828,1071
31.72482003315373,1072
31.725587934807447,1073
31.735401790506415,1074
31.757351577339243,1075
31.758531690752317,1076
31.774095928588416,1077
31.774618941843773,1078
31.777700690748457,1079
31.780279555899725,1080
31.78185174018895,1081
31.818507953575757,1082
31.82795170000269,1083
31.828471851069573,1084
31.828920228864742,1085
31.83592243164568,1086
31.83643486122343,1087
31.836645595554643,1088
31.839818328831488,1089
31.848972480391183,1090
31.859777323993026,1091
31.864728849669024,1092
31.868815026481403,1093
31.873553619623102,1094
31.880413276457347,1095
31.88175536203433,1096
31.903697075979093,1097
31.9052126466765,1098
31.907605415993558,1099
31.908874116120852,1100
31.918545378855697,1101
31.91928305418487,1102
31.926673007551692,1103
31.953426698059424,1104
31.954951012143752,1105
31.972343542690925,1106
31.982403394104622,1107
32.00285976897331,1108
32.0112766250027,1109
32.01518754249781,1110
32.019225464498746,1111
32.020019326825825,1112
32.03484041023223,1113
32.04003600226366,1114
32.04708497451316,1115
32.061751004280154,1116
32.067471434185755,1117
32.06805927877647,1118
32.0687957973299,1119
32.09061155637416,1120
32.094526467737175,1121
32.097016661485945,1122
32.097184504051526,1123
32.097458775753864,1124
32.100940547230515,1125
32.11039111806484,1126
32.11057516807187,1127
32.11122666912731,1128
32.113815575751666,1129
32.11633356928295,1130
32.12558721890332,1131
32.12567743439036,1132
32.12819322025086,1133
32.128419279053155,1134
32.13619870878403,1135
32.136446094408896,1136
32.14017341825369,1137
32.14020053047618,1138
32.149317213187906,1139
32.15600361993862,1140
32.156148969048544,1141
32.16002226131138,1142
32.17170952604863,1143
32.2061318170866,1144
32.2094293353155,1145
32.2099172253446,1146
32.21105655215777,1147
32.214827320549524,1148
32.215866063026986,1149
32.21776667909719,1150
32.21839010919019,1151
32.22217843466263,1152
32.23790043500226,1153
32.247312915684184,1154
32.27049470472726,1155
32.278302486599124,1156
32.29419041590742,1157
32.30140726269348,1158
32.31519536953339,1159
32.319455448907156,1160
32.32365285870287,1161
32.33585337756387,1162
32.33633548212494,1163
32.35040172832268,1164
32.35707799305552,1165
32.3574337824271,1166
32.363189043512534,1167
32.37061297118329,1168
32.37218284850272,1169
32.37770302115552,1170
32.37815747039683,1171
32.38132732393661,1172
32.390466650477954,1173
32.395645533773504,1174
32.39867973758077,1175
32.40876410923864,1176
32.43241532963871,1177
32.43691857638741,1178
32.440899731570305,1179
32.449020401308005,1180
32.46134243148993,1181
32.4683792027634,1182
32.47244472308778,1183
32.47736965840426,1184
32.48253510338006,1185
32.48580230023776,1186
32.48652403897078,1187
32.49337627127736,1188
32.50728762507713,1189
32.51027952295644,1190
32.513314131836225,1191
32.51414576829838,1192
32.51513874267801,1193
32.52112159686077,1194
32.52301926774609,1195
32.52615121649622,1196
32.529096855677125,1197
32.53641788428214,1198
32.538286220959,1199
32.551692019751165,1200
32.554162737726394,1201
32.55542355825275,1202
32.572646363243656,1203
32.57979974754804,1204
32.58176949478843,1205
32.58274894516692,1206
32.58342906635375,1207
32.60903134560992,1208
32.614918699537036,1209
32.619904999234436,1210
32.6229222928411,1211
32.655466572105034,1212
32.666103944833786,1213
32.66866594536875,1214
32.673553678734535,1215
32.678760967328145,1216
32.683727633389644,1217
32.68848953688823,1218
32.69585111301852,1219
32.71159536666784,1220
32.71325534747874,1221
32.713376949543644,1222
32.714700261830195,1223
32.719937586681795,1224
32.72039825857056,1225
32.72197880581428,1226
32.72310005825766,1227
32.7467049760274,1228
32.754187581327244,1229
32.77617539606009,1230
32.777527238559045,1231
32.78049419089087,1232
32.78106528338092,1233
32.78150658858915,1234
32.796386448920096,1235
32.79997515843527,1236
32.80810983151305,1237
32.81075679381787,1238
32.815775161960474,1239
32.81589230039879,1240
32.83875945417149,1241
32.844161634353455,1242
32.85837175229341,1243
32.86652097420805,1244
32.868929490440884,1245
32.87331729840541,1246
32.89019482180747,1247
32.89295046389111,1248
32.897921243848046,1249
32.925523986489466,1250
32.932543695626954,1251
32.93989637230447,1252
32.95696516403626,1253
32.97068255870677,1254
32.97174335249661,1255
32.98046051187973,1256
32.994797125583794,1257
32.99727383888261,1258
33.004896639735804,1259
33.03981506019269,1260
33.058420350665266,1261
33.06063215076775,1262
33.07011832872545,1263
33.071413482532485,1264
33.074175466523464,1265
33.07650639637886,1266
33.08132879989678,1267
33.083231242455156,1268
33.08549115662809,1269
33.09344255605823,1270
33.09992889439054,1271
33.10504200637936,1272
33.114518963952676,1273
33.118536290412145,1274
33.12450052868044,1275
33.13677215087668,1276
33.13764068808578,1277
33.14537975315305,1278
33.1513233159719,1279
33.15500086966201,1280
33.15711119281415,1281
33.16167966696766,1282
33.16460763845018,1283
33.166028444692216,1284
33.17030620463802,1285
33.18052183851435,1286
33.18756506220844,1287
33.19733998694611,1288
33.203223344703304,1289
33.203704713176144,1290
33.21259729059751,1291
33.218573660453025,1292
33.22499836371756,1293
33.22666869848853,1294
33.234166873932544,1295
33.24112481942568,1296
33.25161425315706,1297
33.255196857379936,1298
33.26086256709657,1299
33.261871310642846,1300
33.271543261325746,1301
33.28063461481061,1302
33.286731994758156,1303
33.28908934089117,1304
33.29055202930619,1305
33.29274057242399,1306
33.30211090733574,1307
33.31413651855422,1308
33.32615566625281,1309
33.34140976094464,1310
33.344543628829044,1311
33.34558387865749,1312
33.34639861866808,1313
33.349334826497774,1314
33.364414494889544,1315
33.36606969968493,1316
33.37203937048427,1317
33.37783496976494,1318
33.390711236908274,1319
33.39296657339742,1320
33.39559501324051,1321
33.419068240216966,1322
33.43224378424597,1323
33.43233977053779,1324
33.443304885013006,1325
33.4454401019367,1326
33.447611444727755,1327
33.45765175356964,1328
33.460040752045735,1329
33.46662002167166,1330
33.46870135202609,1331
33.46879516515608,1332
33.491197290648586,1333
33.53696026847383,1334
33.541438065836985,1335
33.54215076038747,1336
33.570228497091875,1337
33.574351268363415,1338
33.59914227598288,1339
33.60082415998919,1340
33.60148557284598,1341
33.60159257013505,1342
33.610369873266144,1343
33.611062056680346,1344
33.61507210746572,1345
33.6160712979906,1346
33.624048005083985,1347
33.64432622794862,1348
33.652195181088146,1349
33.65491426245717,1350
33.65702740913048,1351
33.65882059678164,1352
33.666026721269844,1353
33.66954510339429,1354
33.67442653692177,1355
33.676282754974125,1356
33.677772580252515,1357
33.680437806386074,1358
33.68391238941553,1359
33.68616094477063,1360
33.686463209113356,1361
